Tme,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
11/7/2020 8:30,13.1,-52,-52
11/7/2020 8:40,13,-52,-52
11/7/2020 8:50,13,-52,-52
11/7/2020 9:00,13,-52,-52
11/7/2020 9:10,13,-52,-52
11/7/2020 9:20,12.9,-52,-52
11/7/2020 9:30,12.9,-52,-52
11/7/2020 9:40,12.9,-52,-52
11/7/2020 9:50,12.8,-52,-52
11/7/2020 10:00,12.8,-52,-52
11/7/2020 10:10,12.8,-52,-52
11/7/2020 10:20,12.8,-52,-52
11/7/2020 10:30,12.8,-52,-52
11/7/2020 10:40,12.8,-52,-52
11/7/2020 10:50,12.9,-52,-52
11/7/2020 11:00,12.9,-52,-52
11/7/2020 11:10,13,-52,-52
11/7/2020 11:20,13.1,-52,-52
11/7/2020 11:30,13.1,-52,-52
11/7/2020 11:40,13.2,-52,-52
11/7/2020 11:50,13.3,-52,-52
11/7/2020 12:00,13.3,-52,-52
11/7/2020 12:10,13.4,-52,-52
11/7/2020 12:20,13.4,-52,-52
11/7/2020 12:30,13.5,-52,-52
11/7/2020 12:40,13.5,-52,-52
11/7/2020 12:50,13.6,-52,-52
11/7/2020 13:00,13.7,-52,-52
11/7/2020 13:10,13.7,-52,-52
11/7/2020 13:20,13.8,-52,-52
11/7/2020 13:30,13.8,-52,-52
11/7/2020 13:40,13.9,-52,-52
11/7/2020 13:50,13.9,-52,-52
11/7/2020 14:00,14,-52,-52
11/7/2020 14:10,14,-52,-52
11/7/2020 14:20,14.1,-52,-52
11/7/2020 14:30,14.1,-52,-52
11/7/2020 14:40,14.2,-52,-52
11/7/2020 14:50,14.2,-52,-52
11/7/2020 15:00,14.3,-52,-52
11/7/2020 15:10,14.3,-52,-52
11/7/2020 15:20,14.4,-52,-52
11/7/2020 15:30,14.4,-52,-52
11/7/2020 15:40,14.5,-52,-52
11/7/2020 15:50,14.5,-52,-52
11/7/2020 16:00,14.5,-52,-52
11/7/2020 16:10,14.5,-52,-52
11/7/2020 16:20,14.6,-52,-52
11/7/2020 16:30,14.6,-52,-52
11/7/2020 16:40,14.7,-52,-52
11/7/2020 16:50,14.7,-52,-52
11/7/2020 17:00,14.8,-52,-52
11/7/2020 17:10,14.8,-52,-52
11/7/2020 17:20,14.8,-52,-52
11/7/2020 17:30,14.8,-53,-53
11/7/2020 17:40,14.9,-53,-53
11/7/2020 17:50,14.9,-53,-53
11/7/2020 18:00,14.9,-53,-53
11/7/2020 18:10,15,-53,-53
11/7/2020 18:20,15,-53,-53
11/7/2020 18:30,15,-53,-53
11/7/2020 18:40,15,-53,-53
11/7/2020 18:50,15,-53,-53
11/7/2020 19:00,15,-53,-53
11/7/2020 19:10,15,-53,-53
11/7/2020 19:20,15,-53,-53
11/7/2020 19:30,15,-53,-53
11/7/2020 19:40,15,-53,-53
11/7/2020 19:50,15,-53,-53
11/7/2020 20:00,15,-52,-53
11/7/2020 20:10,15,-52,-52
11/7/2020 20:20,15,-52,-52
11/7/2020 20:30,15,-52,-52
11/7/2020 20:40,15,-52,-52
11/7/2020 20:50,14.9,-52,-52
11/7/2020 21:00,14.9,-52,-52
11/7/2020 21:10,14.9,-52,-52
11/7/2020 21:20,14.9,-52,-52
11/7/2020 21:30,14.8,-52,-52
11/7/2020 21:40,14.8,-52,-52
11/7/2020 21:50,14.8,-52,-52
11/7/2020 22:00,14.7,-52,-52
11/7/2020 22:10,14.7,-52,-52
11/7/2020 22:20,14.6,-52,-52
11/7/2020 22:30,14.6,-52,-52
11/7/2020 22:40,14.6,-52,-52
11/7/2020 22:50,14.5,-52,-52
11/7/2020 23:00,14.5,-52,-52
11/7/2020 23:10,14.5,-52,-52
11/7/2020 23:20,14.5,-52,-52
11/7/2020 23:30,14.5,-52,-52
11/7/2020 23:40,14.4,-52,-52
11/7/2020 23:50,14.4,-52,-52
11/8/2020 0:00,14.4,-52,-52
11/8/2020 0:10,14.3,-52,-52
11/8/2020 0:20,14.2,-52,-52
11/8/2020 0:30,14.2,-52,-52
11/8/2020 0:40,14.2,-52,-52
11/8/2020 0:50,14.1,-52,-52
11/8/2020 1:00,14.1,-52,-52
11/8/2020 1:10,14,-52,-52
11/8/2020 1:20,14,-52,-52
11/8/2020 1:30,14,-52,-52
11/8/2020 1:40,13.9,-53,-53
11/8/2020 1:50,13.9,-53,-53
11/8/2020 2:00,13.8,-53,-53
11/8/2020 2:10,13.8,-53,-53
11/8/2020 2:20,13.7,-53,-53
11/8/2020 2:30,13.7,-53,-53
11/8/2020 2:40,13.7,-53,-53
11/8/2020 2:50,13.6,-53,-53
11/8/2020 3:00,13.6,-53,-53
11/8/2020 3:10,13.6,-52,-53
11/8/2020 3:20,13.5,-52,-52
11/8/2020 3:30,13.5,-52,-52
11/8/2020 3:40,13.5,-52,-52
11/8/2020 3:50,13.5,-52,-52
11/8/2020 4:00,13.5,-52,-52
11/8/2020 4:10,13.5,-52,-52
11/8/2020 4:20,13.4,-52,-52
11/8/2020 4:30,13.4,-52,-52
11/8/2020 4:40,13.4,-52,-52
11/8/2020 4:50,13.3,-52,-52
11/8/2020 5:00,13.3,-52,-52
11/8/2020 5:10,13.3,-52,-52
11/8/2020 5:20,13.2,-52,-52
11/8/2020 5:30,13.2,-52,-53
11/8/2020 5:40,13.2,-53,-53
11/8/2020 5:50,13.2,-53,-53
11/8/2020 6:00,13.2,-53,-53
11/8/2020 6:10,13.2,-52,-53
11/8/2020 6:20,13.1,-52,-53
11/8/2020 6:30,13.1,-52,-52
11/8/2020 6:40,13.1,-52,-52
11/8/2020 6:50,13.1,-52,-52
11/8/2020 7:00,13.1,-52,-52
11/8/2020 7:10,13.1,-52,-52
11/8/2020 7:20,13.1,-52,-52
11/8/2020 7:30,13,-52,-52
11/8/2020 7:40,13,-52,-52
11/8/2020 7:50,13,-52,-52
11/8/2020 8:00,13,-52,-52
11/8/2020 8:10,13,-52,-52
11/8/2020 8:20,13,-52,-52
11/8/2020 8:30,13,-52,-52
11/8/2020 8:40,13,-52,-52
11/8/2020 8:50,13,-52,-52
11/8/2020 9:00,13,-52,-52
11/8/2020 9:10,13,-52,-52
11/8/2020 9:20,13,-52,-52
11/8/2020 9:30,13,-52,-52
11/8/2020 9:40,13,-52,-52
11/8/2020 9:50,13,-52,-52
11/8/2020 10:00,13,-52,-52
11/8/2020 10:10,13,-52,-52
11/8/2020 10:20,13,-53,-53
11/8/2020 10:30,13,-53,-53
11/8/2020 10:40,13,-53,-53
11/8/2020 10:50,13,-53,-53
11/8/2020 11:00,13,-53,-53
11/8/2020 11:10,13,-53,-53
11/8/2020 11:20,13,-53,-53
11/8/2020 11:30,13,-53,-53
11/8/2020 11:40,13,-53,-53
11/8/2020 11:50,13,-53,-53
11/8/2020 12:00,13,-53,-53
11/8/2020 12:10,13,-53,-53
11/8/2020 12:20,13,-53,-53
11/8/2020 12:30,13,-53,-53
11/8/2020 12:40,13,-53,-53
11/8/2020 12:50,13.1,-53,-53
11/8/2020 13:00,13.1,-53,-53
11/8/2020 13:10,13.1,-53,-53
11/8/2020 13:20,13.2,-53,-53
11/8/2020 13:30,13.2,-53,-53
11/8/2020 13:40,13.2,-53,-53
11/8/2020 13:50,13.3,-53,-53
11/8/2020 14:00,13.3,-53,-53
11/8/2020 14:10,13.3,-53,-53
11/8/2020 14:20,13.4,-53,-53
11/8/2020 14:30,13.4,-53,-53
11/8/2020 14:40,13.4,-53,-53
11/8/2020 14:50,13.5,-53,-53
11/8/2020 15:00,13.5,-53,-53
11/8/2020 15:10,13.5,-53,-53
11/8/2020 15:20,13.5,-53,-53
11/8/2020 15:30,13.5,-53,-53
11/8/2020 15:40,13.6,-53,-53
11/8/2020 15:50,13.6,-53,-53
11/8/2020 16:00,13.7,-53,-53
11/8/2020 16:10,13.7,-53,-53
11/8/2020 16:20,13.8,-53,-53
11/8/2020 16:30,13.8,-53,-53
11/8/2020 16:40,13.8,-53,-53
11/8/2020 16:50,13.9,-53,-53
11/8/2020 17:00,13.9,-53,-53
11/8/2020 17:10,13.9,-53,-53
11/8/2020 17:20,14,-53,-53
11/8/2020 17:30,14,-53,-53
11/8/2020 17:40,14,-53,-53
11/8/2020 17:50,14.1,-53,-53
11/8/2020 18:00,14.1,-53,-53
11/8/2020 18:10,14.2,-53,-53
11/8/2020 18:20,14.2,-53,-53
11/8/2020 18:30,14.2,-53,-53
11/8/2020 18:40,14.2,-53,-53
11/8/2020 18:50,14.2,-53,-53
11/8/2020 19:00,14.2,-53,-53
11/8/2020 19:10,14.2,-53,-53
11/8/2020 19:20,14.2,-53,-53
11/8/2020 19:30,14.2,-53,-53
11/8/2020 19:40,14.2,-53,-53
11/8/2020 19:50,14.2,-53,-53
11/8/2020 20:00,14.1,-53,-53
11/8/2020 20:10,14.1,-53,-53
11/8/2020 20:20,14.1,-53,-53
11/8/2020 20:30,14,-53,-53
11/8/2020 20:40,14,-53,-53
11/8/2020 20:50,14,-53,-53
11/8/2020 21:00,14,-53,-53
11/8/2020 21:10,13.9,-53,-53
11/8/2020 21:20,13.9,-53,-53
11/8/2020 21:30,13.8,-53,-53
11/8/2020 21:40,13.8,-53,-53
11/8/2020 21:50,13.7,-53,-53
11/8/2020 22:00,13.7,-53,-53
11/8/2020 22:10,13.6,-53,-53
11/8/2020 22:20,13.5,-53,-53
11/8/2020 22:30,13.5,-53,-53
11/8/2020 22:40,13.5,-53,-53
11/8/2020 22:50,13.4,-53,-53
11/8/2020 23:00,13.3,-53,-53
11/8/2020 23:10,13.3,-53,-53
11/8/2020 23:20,13.2,-53,-53
11/8/2020 23:30,13.2,-53,-53
11/8/2020 23:40,13.2,-53,-53
11/8/2020 23:50,13.1,-53,-53
11/9/2020 0:00,13.1,-53,-53
11/9/2020 0:10,13,-53,-53
11/9/2020 0:20,13,-53,-53
11/9/2020 0:30,12.9,-53,-53
11/9/2020 0:40,12.9,-53,-53
11/9/2020 0:50,12.9,-53,-53
11/9/2020 1:00,12.8,-53,-53
11/9/2020 1:10,12.8,-53,-53
11/9/2020 1:20,12.8,-53,-53
11/9/2020 1:30,12.7,-53,-53
11/9/2020 1:40,12.7,-53,-53
11/9/2020 1:50,12.6,-53,-53
11/9/2020 2:00,12.6,-53,-53
11/9/2020 2:10,12.6,-53,-53
11/9/2020 2:20,12.6,-53,-53
11/9/2020 2:30,12.5,-53,-53
11/9/2020 2:40,12.5,-53,-53
11/9/2020 2:50,12.5,-53,-53
11/9/2020 3:00,12.4,-53,-53
11/9/2020 3:10,12.4,-53,-53
11/9/2020 3:20,12.4,-53,-53
11/9/2020 3:30,12.3,-53,-53
11/9/2020 3:40,12.3,-53,-53
11/9/2020 3:50,12.3,-53,-53
11/9/2020 4:00,12.2,-53,-53
11/9/2020 4:10,12.2,-53,-53
11/9/2020 4:20,12.2,-53,-53
11/9/2020 4:30,12.1,-53,-53
11/9/2020 4:40,12.1,-53,-53
11/9/2020 4:50,12.1,-53,-53
11/9/2020 5:00,12.1,-53,-53
11/9/2020 5:10,12.1,-53,-53
11/9/2020 5:20,12.1,-53,-53
11/9/2020 5:30,12.1,-53,-53
11/9/2020 5:40,12,-53,-53
11/9/2020 5:50,12,-53,-53
11/9/2020 6:00,12,-53,-53
11/9/2020 6:10,12,-53,-53
11/9/2020 6:20,11.9,-53,-53
11/9/2020 6:30,11.9,-53,-53
11/9/2020 6:40,11.9,-53,-53
11/9/2020 6:50,11.9,-53,-53
11/9/2020 7:00,11.9,-53,-53
11/9/2020 7:10,11.8,-53,-53
11/9/2020 7:20,11.8,-53,-53
11/9/2020 7:30,11.8,-53,-53
11/9/2020 7:40,11.8,-53,-53
