TOA5,FC1_CR800_42958,CR800,42958,CR800.Std.32.02,CPU:FC1_CR800_42958_FEF_10min_program_2022Calibrated.CR8,63442,Data_10min,,,,,,,,,,,
TIMESTAMP,RECORD,SC_uS,SC_1,Ct_1,Ct_2,Temp_C,CDOM,CDOM_ave_mV,CDOM_ave,CDOM_stdev,CDOM_med,Turb,Turb_ave_mV,Turb_ave,Turb_stdev,Turb_med,CDOM_mV,TURB_mV
TS,RN,uS/cm,,,,Deg C,ppb QSE,millivolts,ppb QSE,ppb QSE,ppb QSE,NTU,millivolts,NTU,NTU,NTU,millivolts,millivolts
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
5/18/2022 8:40,2324,44.10831,53.8516,0.0307353,28.12806,1.116,54.89926,1773.624,54.80301,0.04809035,54.81456,3.961889,92.95127,3.708665,0.1087429,3.690137,1771.273,88.49556
5/18/2022 8:50,2325,44.06236,53.80825,0.03077509,28.16588,1.172,54.7722,1770.035,54.69135,0.03811518,54.6875,3.89395,93.69389,3.745722,0.09528147,3.758075,1768.55,95.30291
5/18/2022 9:00,2326,44.01826,53.76664,0.03081533,28.20412,1.228,54.6875,1766.817,54.59124,0.05445097,54.56044,4.029827,94.31274,3.776603,0.1361564,3.758075,1767.188,89.85703
5/18/2022 9:10,2327,43.97401,53.72489,0.03085505,28.24187,1.284,54.56044,1762.237,54.44878,0.07057711,54.43338,3.89395,94.68405,3.795132,0.05312952,3.758075,1760.381,93.94144
5/18/2022 9:20,2328,43.98942,53.73942,0.03091542,28.29923,1.33,54.34525,1756.31,54.26439,0.04930494,54.2182,4.437119,96.28703,3.875121,0.196658,3.825715,1754.825,95.29694
5/18/2022 9:30,2329,43.9429,53.69554,0.03095514,28.33698,1.387,54.29422,1753.804,54.18644,0.05221581,54.16719,3.960806,94.41562,3.781737,0.1055153,3.757038,1751.824,93.92065
5/18/2022 9:40,2330,43.93126,53.68455,0.03103503,28.4129,1.463,54.12007,1747.34,53.98535,0.06206448,53.95071,4.028295,94.90227,3.80602,0.1161682,3.756626,1746.227,92.55137
5/18/2022 9:50,2331,43.92581,53.67941,0.03107502,28.45091,1.501,53.95253,1743.315,53.86015,0.06949932,53.86785,4.09638,95.40039,3.830878,0.1138518,3.824703,1742.202,92.55447
5/18/2022 10:00,2332,43.88219,53.63826,0.03111502,28.48891,1.557,53.78427,1740.257,53.76502,0.02775743,53.78427,4.164403,94.41243,3.781578,0.1335772,3.688959,1738.154,92.55636
5/18/2022 10:10,2333,43.84453,53.60272,0.03111502,28.48891,1.574,53.78117,1737.436,53.67725,0.0730302,53.6965,4.096195,94.90195,3.806005,0.1810645,3.688695,1735.333,91.19003
5/18/2022 10:20,2334,43.84727,53.60531,0.03111502,28.48891,1.573,53.69538,1735.049,53.603,0.0396269,53.6107,4.367753,95.27119,3.82443,0.2027144,3.6886,1735.297,92.54916
5/18/2022 10:30,2335,43.85652,53.61404,0.0311951,28.56502,1.639,53.5681,1730.339,53.45648,0.07055265,53.44109,4.028152,94.77581,3.799711,0.1203553,3.756492,1729.844,97.99275
5/18/2022 10:40,2336,43.80776,53.56803,0.03125515,28.62208,1.716,53.68454,1723.568,53.24585,0.3304992,53.17657,4.095084,95.3758,3.82965,0.157136,3.755575,1737.67,99.33433
5/18/2022 10:50,2337,43.77526,53.53737,0.03121515,28.58407,1.695,53.29977,1723.322,53.2382,0.05219543,53.21511,3.823141,93.14253,3.718209,0.09320192,3.755244,1723.941,95.24535
5/18/2022 11:00,2338,43.78797,53.54936,0.03127519,28.64113,1.743,53.16978,1718.402,53.08513,0.09023749,53.08514,3.890767,93.75574,3.748809,0.07354914,3.687088,1710.239,93.87944
5/18/2022 11:10,2339,43.747,53.51071,0.03127519,28.64113,1.762,53.04209,1715.41,52.99207,0.03526467,52.99977,3.890702,94.74397,3.798122,0.06647468,3.82281,1715.658,96.59928
5/18/2022 11:20,2340,43.74543,53.50922,0.03129515,28.6601,1.781,52.91486,1710.084,52.82637,0.06368931,52.83022,3.958572,94.9909,3.810444,0.07559125,3.754896,1706.126,96.59882
5/18/2022 11:30,2341,43.72177,53.4869,0.03134523,28.70768,1.836,52.78783,1706.742,52.72241,0.04897341,52.7455,3.890674,94.0013,3.761062,0.07904001,3.75489,1704.763,91.15652
5/18/2022 11:40,2342,43.66566,53.43396,0.03135521,28.71716,1.872,52.70317,1703.402,52.61852,0.05414113,52.57619,4.026456,94.12497,3.767233,0.111438,3.754889,1702.042,93.8776
5/18/2022 11:50,2343,43.64063,53.41035,0.03141527,28.77424,1.937,52.49154,1696.971,52.41843,0.0445389,52.40689,4.230132,94.00127,3.761061,0.1841279,3.686997,1695.239,88.43542
5/18/2022 12:00,2344,43.59744,53.3696,0.03145537,28.81235,1.993,52.27992,1690.786,52.22605,0.05441363,52.2376,3.958565,94.00127,3.761061,0.1174299,3.754889,1689.797,93.8776
5/18/2022 12:10,2345,43.60144,53.37337,0.0315755,28.92652,2.098,52.2376,1683.736,52.00674,0.1202054,51.98365,3.890673,92.26968,3.674653,0.111438,3.619106,1677.552,92.51705
5/18/2022 12:20,2346,43.47105,53.25035,0.03165555,29.00259,2.232,51.77203,1673.223,51.67969,0.05359145,51.64506,4.026456,95.11446,3.816609,0.1061868,3.754889,1670.749,93.8776
5/18/2022 12:30,2347,43.34563,53.13202,0.03155545,28.90746,2.203,51.68739,1669.636,51.5681,0.06461389,51.56041,3.958565,94.12497,3.767233,0.111438,3.754889,1666.667,89.79597
5/18/2022 13:10,2348,43.06631,52.86849,0.03169558,29.04063,2.465,48.21677,1541.744,47.5896,0.4722759,47.62423,4.094346,94.86703,3.804262,0.1329485,3.754887,1518.367,91.15646
5/18/2022 15:40,2349,42.87921,52.69196,0.03104509,28.42246,1.97,52.57616,1698.948,52.47998,0.04453914,52.4492,4.841155,104.5145,4.285677,0.1894304,4.162238,1696.599,115.6463
5/18/2022 15:50,2350,42.86649,52.67996,0.03099504,28.3749,1.931,52.70314,1702.041,52.57616,0.05706976,52.57616,4.976939,111.6883,4.643651,0.1771692,4.569588,1700.68,106.1225
5/18/2022 16:00,2351,42.86889,52.68222,0.030975,28.35586,1.912,52.87244,1708.349,52.7724,0.06059337,52.74546,4.909047,110.6988,4.594276,0.2284466,4.501696,1704.762,112.9252
5/18/2022 16:40,2352,42.84229,52.65712,0.03078489,28.17519,1.753,53.04173,1704.391,52.64927,0.1684198,52.61849,5.248506,113.0489,4.711543,0.2076576,4.637479,1707.483,115.6463
5/18/2022 16:50,2353,42.80877,52.6255,0.03074492,28.1372,1.733,53.5073,1727.644,53.37263,0.1299124,53.42265,4.976939,112.1831,4.668339,0.1816283,4.569588,1726.531,108.8435
5/18/2022 17:00,2354,42.77905,52.59746,0.03069488,28.08965,1.702,53.59195,1731.231,53.48421,0.0752021,53.46497,17.06167,145.8256,6.347117,3.51095,4.976939,1733.333,118.3673
5/18/2022 17:10,2355,42.78758,52.60551,0.03065491,28.05167,1.662,53.71892,1728.262,53.39187,0.3883648,53.59195,5.384289,121.8305,5.149754,0.1134704,5.112722,1719.728,122.449
5/18/2022 17:20,2356,42.79636,52.61379,0.03060489,28.00413,1.613,53.80357,1718.244,53.0802,0.4000823,52.95708,5.112722,117.0068,4.909047,0.1294646,4.909047,1727.891,111.5646
5/18/2022 17:30,2357,42.78329,52.60146,0.03055486,27.95659,1.574,53.80357,1701.175,52.54923,0.860276,52.36454,5.316397,117.6252,4.939907,0.1906332,4.909047,1715.646,111.5646
5/18/2022 17:40,2358,42.7856,52.60364,0.03052487,27.92809,1.546,53.84589,1719.48,53.11868,0.5941361,53.08406,5.248506,115.5226,4.834983,0.148897,4.773263,1718.367,115.6463
5/18/2022 17:50,2359,42.78549,52.60353,0.03049488,27.89959,1.519,54.35379,1742.857,53.84589,0.3395546,53.80357,5.112722,116.141,4.865843,0.1566273,4.841155,1748.299,119.7279
5/18/2022 18:00,2360,42.80214,52.61925,0.03046488,27.87108,1.484,52.61849,1611.874,49.77122,1.506917,49.19023,4.909047,112.3067,4.674511,0.1306363,4.637479,1536.054,111.5646
5/18/2022 18:10,2361,42.83907,52.65409,0.03045492,27.86161,1.457,53.80357,1669.511,51.56423,1.583674,51.64503,5.112722,113.9146,4.754747,0.1900329,4.705371,1691.156,110.2041
5/18/2022 18:20,2362,42.78098,52.59929,0.0304049,27.81409,1.44,52.99941,1608.039,49.65194,2.087268,49.19023,4.976939,114.6568,4.791779,0.108669,4.773263,1570.068,110.2041
5/18/2022 18:30,2363,42.80349,52.62052,0.03037492,27.78559,1.402,53.67659,1663.327,51.37185,1.966751,50.50228,5.248506,116.0173,4.859671,0.2028318,4.841155,1726.531,118.3673
5/18/2022 18:40,2364,42.82551,52.64129,0.03035498,27.76664,1.373,55.15794,1745.331,53.92285,1.323336,53.93054,22.15355,145.4545,6.328601,5.039684,4.569588,1775.51,108.8435
5/18/2022 18:50,2365,42.84489,52.65958,0.03033496,27.74762,1.346,55.11562,1771.057,54.72316,0.415511,54.77702,4.976939,111.5646,4.63748,0.1807874,4.569588,1775.51,110.2041
5/18/2022 19:00,2366,42.82275,52.63868,0.03029501,27.70965,1.321,55.49654,1765.986,54.5654,0.6759837,54.43843,5.04483,111.9357,4.655995,0.202832,4.501696,1772.789,108.8435
5/18/2022 19:10,2367,42.86096,52.67474,0.030275,27.69063,1.285,56.21605,1813.482,56.0429,0.0686141,56.00443,4.569588,107.854,4.45232,0.08728481,4.433805,1814.966,108.8435
5/18/2022 19:20,2368,42.82235,52.63831,0.030225,27.64312,1.258,56.22742,1816.568,56.1389,0.04928382,56.10042,4.638598,106.1438,4.366976,0.1228454,4.366977,1818.052,108.8654
5/18/2022 19:30,2369,42.86248,52.67618,0.03021503,27.63364,1.23,56.4444,1819.955,56.24427,0.1238808,56.23272,4.503297,106.03,4.361299,0.09363038,4.367473,1814.14,107.5147
5/18/2022 19:40,2370,42.86456,52.67814,0.03018505,27.60516,1.202,56.48866,1825.212,56.40783,0.03810275,56.40398,4.571393,105.4149,4.330607,0.1514835,4.299737,1825.089,108.8793
5/18/2022 19:50,2371,42.90478,52.71608,0.03018505,27.60516,1.183,56.57767,1825.599,56.41985,0.1069495,56.4083,4.571812,104.5568,4.287786,0.1383413,4.232216,1823.867,103.4432
5/18/2022 20:00,2372,42.90683,52.71802,0.03016513,27.58622,1.164,56.7504,1832.636,56.63877,0.05193172,56.62337,4.368367,101.2219,4.121373,0.1484533,4.028751,1830.78,98.00459
5/18/2022 20:10,2373,42.94583,52.75481,0.03016513,27.58622,1.146,56.83235,1835.147,56.71687,0.06012701,56.70533,4.368114,101.5883,4.139655,0.142684,4.164353,1832.054,100.7221
5/18/2022 20:20,2374,42.92534,52.73548,0.03013515,27.55773,1.128,56.91545,1837.942,56.80383,0.0452176,56.78843,4.435885,101.2143,4.120992,0.1366756,4.028377,1837.447,99.35826
5/18/2022 20:30,2375,42.92515,52.7353,0.03011513,27.53871,1.11,57.04063,1841.966,56.92901,0.07055343,56.91362,4.16405,97.87032,3.954128,0.07357378,3.960302,1837.388,102.0771
5/18/2022 20:40,2376,42.92574,52.73586,0.03009512,27.51969,1.092,57.08231,1842.687,56.95144,0.09797993,56.95529,4.16399,98.24036,3.972593,0.1076491,3.960245,1841.45,97.99291
5/18/2022 20:50,2377,42.94667,52.7556,0.03008516,27.51023,1.073,57.13041,1845.594,57.04187,0.05249778,57.00339,4.164502,98.37395,3.979259,0.1391712,3.960736,1842.996,100.725
5/18/2022 21:00,2378,42.96565,52.77352,0.03008516,27.51023,1.064,57.21659,1849.231,57.155,0.04181659,57.1319,4.028786,96.64409,3.892938,0.1194165,3.892939,1849.85,99.36647
5/18/2022 21:10,2379,42.9849,52.79168,0.03009512,27.51969,1.064,57.34785,1852.089,57.2439,0.07077681,57.22081,3.96122,95.41363,3.831538,0.08906201,3.825363,1851.346,96.65117
5/18/2022 21:20,2380,42.98801,52.79461,0.03007519,27.50076,1.045,57.43838,1856.112,57.36908,0.04870136,57.35368,4.097585,96.41338,3.881426,0.1115098,3.825843,1855.617,93.93808
5/18/2022 21:30,2381,42.98741,52.79405,0.03007519,27.50076,1.045,57.43978,1856.157,57.37047,0.04522914,57.35507,3.961832,94.9305,3.807429,0.08734336,3.825958,1854.301,96.66326
5/18/2022 21:40,2382,43.02789,52.83224,0.03007624,27.50175,1.027,57.48263,1858.277,57.43642,0.03811717,57.39792,4.09775,94.56001,3.788942,0.1135474,3.758061,1857.04,93.94116
5/18/2022 21:50,2383,42.98601,52.79272,0.03005606,27.48257,1.029,57.5251,1858.653,57.4481,0.0536286,57.4404,4.097761,94.80775,3.801304,0.1397509,3.690133,1858.405,91.21842
5/18/2022 22:00,2384,43.02471,52.82924,0.03005597,27.48249,1.011,57.5675,1859.892,57.48664,0.0525111,57.48279,4.165702,93.44634,3.733369,0.1567339,3.690136,1859.768,89.85702
5/18/2022 22:10,2385,43.02819,52.83252,0.03005841,27.48481,1.011,57.65221,1861.501,57.5367,0.0789064,57.52515,3.89395,93.44636,3.73337,0.101485,3.690137,1858.407,92.57996
5/18/2022 22:20,2386,43.04649,52.84978,0.03005754,27.48398,1.002,57.65221,1862.738,57.5752,0.05049497,57.52515,3.758075,91.46603,3.634551,0.08099982,3.622199,1861.13,88.49556
5/18/2022 22:30,2387,43.02479,52.82931,0.03003596,27.46347,0.993,57.73692,1864.224,57.6214,0.06779109,57.60986,3.690137,90.84718,3.60367,0.09647493,3.554261,1863.853,92.57996
5/18/2022 22:40,2388,43.02301,52.82763,0.03003578,27.46331,0.993,57.73692,1865.214,57.65221,0.06511487,57.65221,3.89395,91.34226,3.628375,0.106259,3.622199,1862.491,91.2185
5/18/2022 22:50,2389,43.02595,52.8304,0.0300377,27.46513,0.994,57.73692,1864.595,57.63296,0.07305441,57.60986,4.029827,91.96111,3.659256,0.1596276,3.622199,1861.13,99.38731
5/18/2022 23:00,2390,43.04159,52.84516,0.03003587,27.46339,0.985,57.69456,1863.976,57.6137,0.05839273,57.60986,3.758075,90.84718,3.60367,0.09647501,3.554261,1862.491,91.2185
5/18/2022 23:10,2391,43.05781,52.86047,0.03004539,27.47244,0.986,57.82162,1865.338,57.65606,0.06112166,57.60986,3.89395,90.3521,3.578965,0.1168587,3.486323,1863.853,88.49556
5/18/2022 23:20,2392,43.05923,52.86181,0.03003666,27.46414,0.977,57.69456,1864.719,57.63681,0.04870424,57.60986,3.690137,88.7431,3.498675,0.1037157,3.486323,1865.214,88.49556
5/18/2022 23:30,2393,43.03847,52.84222,0.03002652,27.4545,0.978,57.69456,1864.1,57.61755,0.05658757,57.60986,3.622199,88.86687,3.504851,0.07149447,3.486323,1865.214,91.2185
5/18/2022 23:40,2394,43.06139,52.86385,0.03002809,27.456,0.969,57.73692,1865.585,57.66376,0.04457131,57.65221,3.690137,88.99063,3.511027,0.1132112,3.418385,1863.853,89.85703
5/18/2022 23:50,2395,43.05904,52.86163,0.03002722,27.45517,0.969,57.77927,1863.976,57.6137,0.09462558,57.60986,5.524462,93.07504,3.714841,0.580298,3.486323,1859.768,85.77261
5/19/2022 0:00,2396,43.07586,52.87749,0.03003613,27.46364,0.969,57.82162,1864.719,57.6368,0.07719786,57.60986,3.554261,87.25786,3.424561,0.06765663,3.418385,1862.491,87.13409
5/19/2022 0:10,2397,43.07448,52.87619,0.03003552,27.46306,0.969,57.69456,1864.224,57.6214,0.04074793,57.60986,3.961889,90.10456,3.566613,0.1982159,3.486323,1863.853,88.49556
5/19/2022 0:20,2398,43.07468,52.87638,0.03003569,27.46322,0.969,57.73692,1862.986,57.5829,0.07285068,57.5675,3.554261,86.26769,3.375152,0.1014849,3.350447,1859.768,88.49556
5/19/2022 0:30,2399,43.0374,52.84121,0.03001647,27.44495,0.969,57.5675,1860.139,57.49435,0.04456955,57.4828,3.486323,86.39146,3.381328,0.05312952,3.350447,1858.407,85.77261
5/19/2022 0:40,2400,43.11519,52.9146,0.03005658,27.48307,0.969,57.52515,1857.169,57.40194,0.07758167,57.39809,3.554261,86.51523,3.387504,0.0786099,3.350447,1855.684,84.41115
5/19/2022 0:50,2401,43.13985,52.93787,0.03005859,27.48498,0.96,57.4828,1857.045,57.39809,0.05417854,57.35574,3.486323,86.14392,3.368975,0.05859235,3.350447,1855.684,85.77261
5/19/2022 1:00,2402,43.13799,52.93611,0.03005763,27.48406,0.96,57.44044,1856.426,57.37883,0.05813823,57.35574,3.486323,86.39146,3.381328,0.06051398,3.350447,1855.684,85.77261
5/19/2022 1:10,2403,43.14156,52.93948,0.03005947,27.48581,0.96,57.27103,1843.43,56.97456,0.212149,57.01691,3.486323,86.14392,3.368975,0.04188896,3.350447,1832.539,85.77261
5/19/2022 1:20,2404,43.11985,52.919,0.03004828,27.47518,0.96,57.31339,1845.534,57.04001,0.1973058,56.93221,3.554261,87.75294,3.449265,0.07860997,3.418385,1839.346,87.13409
5/19/2022 1:30,2405,43.13647,52.93468,0.03005684,27.48332,0.96,56.67809,1820.781,56.26996,0.2698496,56.25456,3.690137,87.01031,3.412209,0.102234,3.350447,1833.9,87.13409
5/19/2022 1:40,2406,43.15816,52.95515,0.03006803,27.49395,0.96,56.97456,1829.692,56.54718,0.2897687,56.42397,3.554261,86.51524,3.387504,0.1018601,3.350447,1837.985,87.13409
5/19/2022 1:50,2407,43.17545,52.97146,0.03007694,27.50242,0.96,56.97456,1825.484,56.41627,0.4029375,56.33926,3.418385,86.14392,3.368975,0.03025703,3.350447,1843.431,85.77261
5/19/2022 2:00,2408,43.15569,52.95282,0.03007747,27.50292,0.969,57.01691,1830.311,56.56643,0.3236983,56.50868,3.622199,87.75294,3.449265,0.1171848,3.350447,1814.84,88.49556
5/19/2022 2:10,2409,43.17664,52.97258,0.03007755,27.503,0.96,57.01691,1824.741,56.39317,0.5311692,56.42397,4.369517,88.86687,3.504851,0.2927015,3.350447,1831.177,106.1947
5/19/2022 2:20,2410,43.17596,52.97194,0.0300772,27.50267,0.96,56.76279,1826.35,56.44322,0.392501,56.55103,3.350447,84.53491,3.288685,0.06114093,3.282509,1832.539,85.77261
5/19/2022 2:30,2411,43.17941,52.97519,0.03006829,27.4942,0.95,56.88985,1823.008,56.33926,0.499171,56.42397,3.554261,86.02015,3.362799,0.09958785,3.350447,1833.9,85.77261
5/19/2022 2:40,2412,43.21705,53.01071,0.03008769,27.51263,0.95,56.25456,1783.278,55.10332,0.6094387,55.02632,3.418385,85.15376,3.319566,0.06051385,3.350447,1780.803,87.13409
5/19/2022 2:50,2413,43.18008,52.97583,0.03005789,27.48431,0.94,56.59338,1808.28,55.88108,0.4858678,55.74632,3.486323,85.40131,3.331918,0.07149437,3.282509,1793.056,85.77261
5/19/2022 3:00,2414,43.23828,53.03074,0.03008787,27.5128,0.94,56.67809,1799.987,55.62311,0.9466048,55.53456,3.350447,83.91607,3.257804,0.07255357,3.214571,1793.056,81.68821
5/19/2022 3:10,2415,43.24011,53.03246,0.03007808,27.5035,0.931,56.72044,1817.068,56.15445,0.4836654,56.08514,3.418385,84.78246,3.301037,0.07149436,3.282509,1814.84,84.41115
5/19/2022 3:20,2416,43.24085,53.03316,0.03006777,27.4937,0.921,56.80515,1833.529,56.66654,0.0867804,56.63574,3.418385,83.79229,3.251628,0.07307747,3.214571,1833.9,83.04967
5/19/2022 3:30,2417,43.25939,53.05066,0.03006654,27.49254,0.912,56.76279,1831.92,56.61648,0.06087806,56.59338,3.350447,83.79229,3.251628,0.05312947,3.214571,1831.177,84.41115
5/19/2022 3:40,2418,43.25803,53.04937,0.03006584,27.49187,0.912,56.46632,1813.231,56.03509,0.4858672,56.08514,3.282509,82.5546,3.189866,0.08821353,3.146633,1768.55,81.68821
5/19/2022 3:50,2419,43.28334,53.07325,0.03007886,27.50425,0.912,56.59338,1829.073,56.52793,0.06087809,56.50868,3.350447,84.28738,3.276333,0.06765653,3.282509,1829.816,85.77261
5/19/2022 4:00,2420,43.26142,53.05257,0.03006759,27.49353,0.912,56.55103,1827.34,56.47402,0.04356074,56.46632,3.350447,83.42098,3.233099,0.07149434,3.214571,1824.37,81.68821
5/19/2022 4:10,2421,43.28249,53.07245,0.03007843,27.50383,0.912,56.46632,1823.256,56.34696,0.05362808,56.33926,3.282509,82.43082,3.18369,0.07860995,3.146633,1821.647,84.41115
5/19/2022 4:20,2422,43.26376,53.05478,0.03007956,27.50491,0.921,56.50868,1823.132,56.34311,0.1044556,56.29691,3.418385,83.66853,3.245452,0.0886448,3.214571,1820.286,87.13409
5/19/2022 4:30,2423,43.28453,53.07437,0.03007948,27.50483,0.912,56.33926,1819.048,56.21605,0.1270002,56.25456,3.350447,83.04967,3.214571,0.07095876,3.214571,1820.286,83.04967
5/19/2022 4:40,2424,43.27977,53.06988,0.03007703,27.5025,0.912,56.25456,1816.572,56.13905,0.0974054,56.16985,3.350447,83.29721,3.226923,0.07564233,3.214571,1817.563,83.04967
5/19/2022 4:50,2425,43.26122,53.05238,0.03007825,27.50366,0.921,56.1275,1802.215,55.69242,0.4239499,55.70397,3.486323,83.66853,3.245452,0.1018601,3.214571,1801.225,81.68821
5/19/2022 5:00,2426,43.27694,53.06721,0.03009704,27.52152,0.931,56.08514,1811.498,55.98119,0.06087707,55.95809,3.350447,83.17345,3.220747,0.08423177,3.214571,1809.394,84.41115
5/19/2022 5:10,2427,43.27914,53.06928,0.03009818,27.5226,0.931,56.04279,1807.661,55.86183,0.1533361,55.83103,3.350447,82.18328,3.171337,0.08332115,3.146633,1805.309,80.32674
5/19/2022 5:20,2428,43.20072,52.9953,0.0300578,27.48423,0.931,55.95809,1808.775,55.89648,0.03772509,55.87338,3.282509,83.04967,3.214571,0.06477633,3.214571,1808.032,83.04967
5/19/2022 5:30,2429,43.27847,53.06865,0.03009783,27.52227,0.931,55.83103,1799.368,55.60386,0.2879739,55.74632,3.350447,81.93575,3.158985,0.08099977,3.146633,1805.309,81.68821
5/19/2022 5:40,2430,43.25745,53.04882,0.03009774,27.52218,0.94,55.87338,1804.319,55.75787,0.05445015,55.74632,4.301579,85.03,3.31339,0.323056,3.146633,1802.586,81.68821
5/19/2022 5:50,2431,43.27744,53.06768,0.0301188,27.5422,0.95,55.87338,1800.359,55.63466,0.1638062,55.66162,3.214571,81.56444,3.140457,0.04538547,3.146633,1791.695,81.68821
5/19/2022 6:00,2432,43.25208,53.04376,0.03011644,27.53996,0.96,55.74632,1798.75,55.58461,0.1711541,55.61927,3.282509,81.44067,3.13428,0.07564247,3.078695,1798.502,80.32674
5/19/2022 6:10,2433,43.25277,53.04441,0.03011679,27.54029,0.96,55.57691,1794.913,55.46525,0.09936333,55.44985,3.350447,81.44067,3.13428,0.1037157,3.078695,1787.61,83.04967
5/19/2022 6:20,2434,43.24932,53.04115,0.03013593,27.55848,0.978,55.66162,1797.512,55.5461,0.07890685,55.57691,3.282509,81.06935,3.115752,0.07860999,3.078695,1794.418,81.68821
5/19/2022 6:30,2435,43.24982,53.04163,0.03013541,27.55798,0.978,55.53456,1793.18,55.41135,0.1190477,55.4075,3.282509,81.93575,3.158985,0.08602425,3.078695,1793.056,84.41115
5/19/2022 6:40,2436,43.25512,53.04662,0.03013698,27.55947,0.977,55.4075,1789.591,55.29969,0.09951342,55.32279,3.282509,80.82182,3.1034,0.101485,3.078695,1791.695,80.32674
5/19/2022 6:50,2437,43.2338,53.02651,0.03013576,27.55831,0.985,55.4922,1786.744,55.21113,0.278181,55.15338,3.214571,81.06935,3.115752,0.05312956,3.078695,1779.441,80.32674
5/19/2022 7:00,2438,43.21505,53.00882,0.03013558,27.55815,0.994,55.4075,1788.105,55.25348,0.1470187,55.23809,3.282509,81.06935,3.115752,0.07860996,3.078695,1790.333,80.32674
5/19/2022 7:10,2439,43.2737,53.06416,0.03017588,27.59644,1.003,55.36515,1786.991,55.21883,0.1638974,55.23809,3.350447,80.94559,3.109576,0.1058994,3.078695,1772.634,83.04967
5/19/2022 7:20,2440,43.21349,53.00735,0.03017649,27.59702,1.031,55.23809,1777.956,54.93776,0.4616481,55.15338,3.214571,80.32673,3.078695,0.07095893,3.078695,1780.803,83.04967
5/19/2022 7:30,2441,43.22852,53.02153,0.03020551,27.6246,1.05,55.23809,1780.679,55.02246,0.2132642,55.02632,3.146633,79.95542,3.060166,0.05859248,3.010757,1782.164,80.32674
5/19/2022 7:40,2442,43.18663,52.982,0.03021521,27.63381,1.078,55.19573,1780.308,55.01092,0.1436514,55.02632,3.214571,80.82182,3.1034,0.05988034,3.078695,1780.803,80.32674
5/19/2022 7:50,2443,43.1468,52.94442,0.03023566,27.65325,1.115,55.06189,1776.872,54.90404,0.1564743,54.93484,3.214064,80.81192,3.102906,0.06651138,3.078204,1780.585,81.67821
5/19/2022 8:00,2444,43.14613,52.94379,0.03027622,27.69179,1.152,54.97195,1771.012,54.72174,0.3336381,54.84492,3.417441,81.17549,3.121048,0.1366858,3.009902,1774.972,78.94812
5/19/2022 8:10,2445,43.16154,52.95834,0.03031538,27.72901,1.18,54.80102,1767.126,54.60085,0.3138094,54.75867,3.213554,80.43077,3.083886,0.06764016,3.077712,1738.171,78.94589
5/19/2022 8:20,2446,43.08237,52.88364,0.03031512,27.72876,1.217,54.71371,1759.865,54.37498,0.3158179,54.41733,3.145439,80.30321,3.077521,0.05792072,3.077521,1769.393,77.58107
